"Date","Plaza ID","Direction","# Vehicles - E-ZPass","# Vehicles - VToll"
"07/22/2016","1","I","34,641","8,937"
"07/22/2016","1","O","36,563","10,247"
"07/21/2016","1","I","32,882","7,860"
"07/21/2016","1","O","33,690","8,394"
"07/20/2016","1","I","32,997","7,819"
"07/20/2016","1","O","37,049","9,127"
"07/19/2016","1","I","30,519","7,563"
"07/19/2016","1","O","35,352","8,496"
"07/18/2016","1","I","29,645","7,974"
"07/18/2016","1","O","37,271","9,466"
"07/17/2016","1","I","27,132","10,547"
"07/17/2016","1","O","35,126","12,440"
"07/16/2016","1","I","28,231","10,470"
"07/16/2016","1","O","32,332","12,419"
"07/15/2016","1","I","32,001","8,638"
"07/15/2016","1","O","38,086","10,436"
"07/14/2016","1","I","33,114","7,849"
"07/14/2016","1","O","36,646","8,858"
"07/13/2016","1","I","32,350","7,916"
"07/13/2016","1","O","36,512","8,663"
"07/12/2016","1","I","31,700","7,745"
"07/12/2016","1","O","36,876","8,683"
"07/11/2016","1","I","31,010","8,065"
"07/11/2016","1","O","35,101","8,836"
"07/10/2016","1","I","27,079","10,521"
"07/10/2016","1","O","35,991","12,486"
"07/09/2016","1","I","29,078","10,164"
"07/09/2016","1","O","29,837","10,895"
"07/08/2016","1","I","34,509","9,055"
"07/08/2016","1","O","36,530","9,909"
"07/07/2016","1","I","33,491","8,108"
"07/07/2016","1","O","36,827","8,882"
"07/06/2016","1","I","30,683","8,001"
"07/06/2016","1","O","34,560","8,767"
"07/05/2016","1","I","32,009","8,374"
"07/05/2016","1","O","37,717","9,493"
"07/04/2016","1","I","22,289","9,609"
"07/04/2016","1","O","30,203","11,351"
"07/03/2016","1","I","26,579","11,345"
"07/03/2016","1","O","27,972","11,794"
"07/02/2016","1","I","30,461","11,372"
"07/02/2016","1","O","27,538","11,433"
"07/01/2016","1","I","33,145","9,477"
"07/01/2016","1","O","33,109","9,597"
"06/30/2016","1","I","33,398","8,420"
"06/30/2016","1","O","38,898","9,724"
"06/29/2016","1","I","34,040","8,346"
"06/29/2016","1","O","38,005","9,266"
"06/28/2016","1","I","33,635","7,929"
"06/28/2016","1","O","36,815","8,709"
"06/27/2016","1","I","34,656","9,099"
"06/27/2016","1","O","37,828","9,615"
"06/26/2016","1","I","31,664","11,673"
"06/26/2016","1","O","34,166","11,983"
"06/25/2016","1","I","33,318","11,513"
"06/25/2016","1","O","32,534","12,555"
"06/24/2016","1","I","34,841","9,101"
"06/24/2016","1","O","38,323","10,151"
"06/23/2016","1","I","34,053","8,148"
"06/23/2016","1","O","35,459","8,469"
"06/22/2016","1","I","32,944","7,894"
"06/22/2016","1","O","37,337","8,741"
"06/21/2016","1","I","33,640","7,937"
"06/21/2016","1","O","36,082","8,444"
"06/20/2016","1","I","32,137","8,208"
"06/20/2016","1","O","35,208","8,830"
"06/19/2016","1","I","33,098","11,958"
"06/19/2016","1","O","34,992","12,283"
"06/18/2016","1","I","34,577","12,095"
"06/18/2016","1","O","33,138","12,491"
"06/17/2016","1","I","35,366","9,380"
"06/17/2016","1","O","37,570","10,057"
"06/16/2016","1","I","34,956","8,101"
"06/16/2016","1","O","37,712","8,752"
"06/15/2016","1","I","33,601","7,894"
"06/15/2016","1","O","36,734","8,457"
"06/14/2016","1","I","31,549","7,486"
"06/14/2016","1","O","35,952","8,267"
"06/13/2016","1","I","30,384","7,730"
"06/13/2016","1","O","34,332","8,695"
"06/12/2016","1","I","25,928","10,334"
"06/12/2016","1","O","32,278","11,517"
"06/11/2016","1","I","29,407","10,290"
"06/11/2016","1","O","31,682","11,876"
"06/10/2016","1","I","35,585","9,220"
"06/10/2016","1","O","37,425","9,842"
"06/09/2016","1","I","35,974","8,362"
"06/09/2016","1","O","37,899","8,587"
"06/08/2016","1","I","34,383","7,988"
"06/08/2016","1","O","39,472","8,846"
"06/07/2016","1","I","32,903","7,630"
"06/07/2016","1","O","37,345","8,364"
"06/06/2016","1","I","32,275","7,830"
"06/06/2016","1","O","35,466","8,577"
"06/05/2016","1","I","23,689","9,139"
"06/05/2016","1","O","29,418","10,125"
"06/04/2016","1","I","28,831","10,398"
"06/04/2016","1","O","31,220","11,451"
"06/03/2016","1","I","32,551","8,578"
"06/03/2016","1","O","36,877","9,472"
"06/02/2016","1","I","34,693","8,162"
"06/02/2016","1","O","38,239","8,887"
"06/01/2016","1","I","32,043","7,782"
"06/01/2016","1","O","37,513","8,500"
"05/31/2016","1","I","31,870","7,661"
"05/31/2016","1","O","37,063","8,519"
"05/30/2016","1","I","21,520","8,147"
"05/30/2016","1","O","30,505","9,550"
"05/29/2016","1","I","26,935","11,011"
"05/29/2016","1","O","31,862","12,516"
"05/28/2016","1","I","30,616","10,981"
"05/28/2016","1","O","29,487","11,735"
"05/27/2016","1","I","35,688","9,356"
"05/27/2016","1","O","36,578","10,037"
"05/26/2016","1","I","35,994","8,518"
"05/26/2016","1","O","38,847","8,787"
"05/25/2016","1","I","33,288","8,061"
"05/25/2016","1","O","39,714","9,029"
"05/24/2016","1","I","31,364","7,336"
"05/24/2016","1","O","34,649","7,847"
"05/23/2016","1","I","31,352","7,900"
"05/23/2016","1","O","35,489","8,463"
"05/22/2016","1","I","28,187","10,348"
"05/22/2016","1","O","32,865","10,955"
"05/21/2016","1","I","31,952","11,139"
"05/21/2016","1","O","32,813","11,896"
"05/20/2016","1","I","32,484","8,525"
"05/20/2016","1","O","36,580","9,612"
"05/19/2016","1","I","35,186","8,216"
"05/19/2016","1","O","37,285","8,469"
"05/18/2016","1","I","33,705","7,678"
"05/18/2016","1","O","37,858","8,242"
"05/17/2016","1","I","33,658","7,426"
"05/17/2016","1","O","37,785","7,978"
"05/16/2016","1","I","31,093","7,653"
"05/16/2016","1","O","36,672","8,507"
"05/15/2016","1","I","27,639","10,223"
"05/15/2016","1","O","32,776","11,299"
"05/14/2016","1","I","30,760","10,951"
"05/14/2016","1","O","33,884","11,887"
"05/13/2016","1","I","32,495","8,421"
"05/13/2016","1","O","37,864","9,284"
"05/12/2016","1","I","33,015","7,900"
"05/12/2016","1","O","37,611","8,566"
"05/11/2016","1","I","33,124","7,648"
"05/11/2016","1","O","37,763","8,333"
"05/10/2016","1","I","32,363","7,364"
"05/10/2016","1","O","36,948","8,151"
"05/09/2016","1","I","31,859","7,810"
"05/09/2016","1","O","36,384","8,679"
"05/08/2016","1","I","27,883","10,294"
"05/08/2016","1","O","33,369","11,240"
"05/07/2016","1","I","29,328","10,213"
"05/07/2016","1","O","31,480","11,288"
"05/06/2016","1","I","33,176","8,377"
"05/06/2016","1","O","34,895","9,012"
"05/05/2016","1","I","32,263","7,521"
"05/05/2016","1","O","37,891","8,614"
"05/04/2016","1","I","31,616","7,250"
"05/04/2016","1","O","36,543","7,895"
"05/03/2016","1","I","30,244","6,924"
"05/03/2016","1","O","34,388","7,488"
"05/02/2016","1","I","30,603","7,262"
"05/02/2016","1","O","34,040","8,076"
"05/01/2016","1","I","26,371","9,857"
"05/01/2016","1","O","30,743","10,949"
"04/30/2016","1","I","30,004","10,413"
"04/30/2016","1","O","33,220","11,600"
"04/29/2016","1","I","32,635","8,684"
"04/29/2016","1","O","35,768","9,474"
"04/28/2016","1","I","32,334","8,035"
"04/28/2016","1","O","36,658","8,875"
"04/27/2016","1","I","32,135","7,699"
"04/27/2016","1","O","37,495","8,750"
"04/26/2016","1","I","30,323","7,358"
"04/26/2016","1","O","34,686","8,118"
"04/25/2016","1","I","30,524","7,865"
"04/25/2016","1","O","35,331","8,662"
"04/24/2016","1","I","26,655","10,361"
"04/24/2016","1","O","29,271","10,573"
"04/23/2016","1","I","30,552","10,818"
"04/23/2016","1","O","30,822","11,155"
"04/22/2016","1","I","33,830","8,793"
"04/22/2016","1","O","35,543","9,391"
"04/21/2016","1","I","33,950","8,230"
"04/21/2016","1","O","36,246","8,421"
"04/20/2016","1","I","32,873","7,702"
"04/20/2016","1","O","36,520","8,453"
"04/19/2016","1","I","30,808","7,430"
"04/19/2016","1","O","35,517","8,173"
"04/18/2016","1","I","31,181","7,930"
"04/18/2016","1","O","34,451","8,438"
"04/17/2016","1","I","28,489","10,879"
"04/17/2016","1","O","32,855","11,477"
"04/16/2016","1","I","30,271","10,773"
"04/16/2016","1","O","32,324","11,958"
"04/15/2016","1","I","34,333","8,946"
"04/15/2016","1","O","37,514","9,712"
"04/14/2016","1","I","33,095","7,815"
"04/14/2016","1","O","37,931","8,576"
"04/13/2016","1","I","32,523","7,627"
"04/13/2016","1","O","36,983","8,387"
"04/12/2016","1","I","30,770","7,195"
"04/12/2016","1","O","34,223","7,735"
"04/11/2016","1","I","31,330","7,870"
"04/11/2016","1","O","34,471","8,328"
"04/10/2016","1","I","27,262","10,147"
"04/10/2016","1","O","31,060","10,839"
"04/09/2016","1","I","27,808","9,872"
"04/09/2016","1","O","29,660","10,689"
"04/08/2016","1","I","34,412","9,036"
"04/08/2016","1","O","34,309","9,052"
"04/07/2016","1","I","31,882","7,530"
"04/07/2016","1","O","35,685","8,271"
"04/06/2016","1","I","33,013","7,886"
"04/06/2016","1","O","35,352","8,108"
"04/05/2016","1","I","32,991","7,468"
"04/05/2016","1","O","36,318","8,130"
"04/04/2016","1","I","29,233","7,272"
"04/04/2016","1","O","32,552","7,745"
"04/03/2016","1","I","23,972","9,336"
"04/03/2016","1","O","26,672","9,621"
"04/02/2016","1","I","25,070","9,312"
"04/02/2016","1","O","28,313","10,382"
"04/01/2016","1","I","32,698","8,583"
"04/01/2016","1","O","35,388","9,468"
"03/31/2016","1","I","34,303","8,197"
"03/31/2016","1","O","35,777","8,663"
"03/30/2016","1","I","32,224","7,813"
"03/30/2016","1","O","35,153","8,066"
"03/29/2016","1","I","31,722","7,588"
"03/29/2016","1","O","34,423","8,110"
"03/28/2016","1","I","30,494","7,753"
"03/28/2016","1","O","33,503","8,094"
"03/27/2016","1","I","26,789","10,203"
"03/27/2016","1","O","31,350","10,729"
"03/26/2016","1","I","28,910","10,497"
"03/26/2016","1","O","29,371","10,965"
"03/25/2016","1","I","31,473","8,764"
"03/25/2016","1","O","30,976","9,102"
"03/24/2016","1","I","33,504","8,125"
"03/24/2016","1","O","37,563","9,251"
"03/23/2016","1","I","31,912","7,741"
"03/23/2016","1","O","34,872","8,151"
"03/22/2016","1","I","31,879","7,607"
"03/22/2016","1","O","34,207","7,925"
"03/21/2016","1","I","30,063","7,538"
"03/21/2016","1","O","32,938","8,011"
"03/20/2016","1","I","24,098","9,238"
"03/20/2016","1","O","27,014","9,582"
"03/19/2016","1","I","24,739","8,939"
"03/19/2016","1","O","30,431","10,967"
"03/18/2016","1","I","34,304","8,919"
"03/18/2016","1","O","36,387","9,313"
"03/17/2016","1","I","32,204","7,810"
"03/17/2016","1","O","35,862","8,431"
"03/16/2016","1","I","32,943","7,735"
"03/16/2016","1","O","34,220","7,989"
"03/15/2016","1","I","31,850","7,706"
"03/15/2016","1","O","33,442","7,998"
"03/14/2016","1","I","30,230","7,733"
"03/14/2016","1","O","32,526","7,886"
"03/13/2016","1","I","25,181","9,618"
"03/13/2016","1","O","28,921","10,290"
"03/12/2016","1","I","29,301","10,615"
"03/12/2016","1","O","30,542","11,015"
"03/11/2016","1","I","33,396","8,814"
"03/11/2016","1","O","36,876","9,663"
"03/10/2016","1","I","34,129","8,239"
"03/10/2016","1","O","34,237","8,097"
"03/09/2016","1","I","31,934","7,467"
"03/09/2016","1","O","35,460","8,151"
"03/08/2016","1","I","31,196","7,187"
"03/08/2016","1","O","34,306","7,880"
"03/07/2016","1","I","29,966","7,500"
"03/07/2016","1","O","32,363","7,840"
"03/06/2016","1","I","23,295","9,076"
"03/06/2016","1","O","18,838","9,066"
"03/05/2016","1","I","27,377","10,044"
"03/05/2016","1","O","19,004","9,354"
"03/04/2016","1","I","32,656","8,375"
"03/04/2016","1","O","33,469","8,947"
"03/03/2016","1","I","31,943","7,460"
"03/03/2016","1","O","34,751","8,041"
"03/02/2016","1","I","31,299","7,357"
"03/02/2016","1","O","32,409","7,533"
"03/01/2016","1","I","30,516","7,134"
"03/01/2016","1","O","30,869","7,203"
"02/29/2016","1","I","30,877","7,729"
"02/29/2016","1","O","32,489","7,844"
"02/28/2016","1","I","24,933","9,604"
"02/28/2016","1","O","27,862","10,069"
"02/27/2016","1","I","28,385","10,204"
"02/27/2016","1","O","26,981","9,950"
"02/26/2016","1","I","32,939","8,446"
"02/26/2016","1","O","34,692","9,167"
"02/25/2016","1","I","32,998","7,661"
"02/25/2016","1","O","33,763","7,973"
"02/24/2016","1","I","28,844","6,809"
"02/24/2016","1","O","31,149","7,060"
"02/23/2016","1","I","29,604","6,889"
"02/23/2016","1","O","32,449","7,250"
"02/22/2016","1","I","30,266","7,545"
"02/22/2016","1","O","31,978","7,705"
"02/21/2016","1","I","24,389","9,657"
"02/21/2016","1","O","27,215","9,609"
"02/20/2016","1","I","28,229","10,276"
"02/20/2016","1","O","28,774","10,528"
"02/19/2016","1","I","32,211","8,653"
"02/19/2016","1","O","33,678","9,065"
"02/18/2016","1","I","31,365","7,767"
"02/18/2016","1","O","35,568","8,601"
"02/17/2016","1","I","31,034","7,464"
"02/17/2016","1","O","34,351","7,988"
"02/16/2016","1","I","29,028","7,070"
"02/16/2016","1","O","29,610","7,147"
"02/15/2016","1","I","23,713","6,960"
"02/15/2016","1","O","26,206","7,291"
"02/14/2016","1","I","20,806","7,896"
"02/14/2016","1","O","21,681","8,386"
"02/13/2016","1","I","26,151","9,534"
"02/13/2016","1","O","24,961","9,542"
"02/12/2016","1","I","32,218","8,514"
"02/12/2016","1","O","35,152","9,401"
"02/11/2016","1","I","31,506","7,338"
"02/11/2016","1","O","34,460","7,874"
"02/10/2016","1","I","30,553","6,936"
"02/10/2016","1","O","32,312","7,291"
"02/09/2016","1","I","30,074","6,752"
"02/09/2016","1","O","31,383","7,073"
"02/08/2016","1","I","28,963","7,132"
"02/08/2016","1","O","30,396","7,306"
"02/07/2016","1","I","23,539","8,666"
"02/07/2016","1","O","24,181","8,719"
"02/06/2016","1","I","26,902","9,363"
"02/06/2016","1","O","27,541","10,044"
"02/05/2016","1","I","29,123","7,398"
"02/05/2016","1","O","30,430","7,773"
"02/04/2016","1","I","31,781","7,061"
"02/04/2016","1","O","33,570","7,572"
"02/03/2016","1","I","29,944","6,566"
"02/03/2016","1","O","31,746","6,818"
"02/02/2016","1","I","30,390","6,844"
"02/02/2016","1","O","31,834","7,150"
"02/01/2016","1","I","29,706","7,101"
"02/01/2016","1","O","31,280","7,513"
"01/31/2016","1","I","25,953","9,206"
"01/31/2016","1","O","31,170","10,299"
"01/30/2016","1","I","28,551","9,599"
"01/30/2016","1","O","31,525","10,950"
"01/29/2016","1","I","31,214","7,671"
"01/29/2016","1","O","33,041","8,489"
"01/28/2016","1","I","31,041","6,801"
"01/28/2016","1","O","32,104","7,353"
"01/27/2016","1","I","30,006","6,450"
"01/27/2016","1","O","30,380","6,680"
"01/26/2016","1","I","27,389","6,042"
"01/26/2016","1","O","31,724","6,823"
"01/25/2016","1","I","23,723","5,613"
"01/25/2016","1","O","24,912","5,788"
"01/24/2016","1","I","8,249","2,570"
"01/24/2016","1","O","9,148","2,704"
"01/23/2016","1","I","3,967","1,453"
"01/23/2016","1","O","3,896","1,328"
"01/22/2016","1","I","32,078","7,491"
"01/22/2016","1","O","32,955","8,140"
"01/21/2016","1","I","32,575","7,026"
"01/21/2016","1","O","35,080","7,773"
"01/20/2016","1","I","31,108","6,736"
"01/20/2016","1","O","33,026","7,065"
"01/19/2016","1","I","29,348","6,452"
"01/19/2016","1","O","32,239","7,121"
"01/18/2016","1","I","25,573","6,861"
"01/18/2016","1","O","30,807","7,710"
"01/17/2016","1","I","25,167","8,659"
"01/17/2016","1","O","29,330","9,855"
"01/16/2016","1","I","27,036","8,777"
"01/16/2016","1","O","30,275","10,392"
"01/15/2016","1","I","32,210","7,864"
"01/15/2016","1","O","35,472","8,965"
"01/14/2016","1","I","30,946","7,109"
"01/14/2016","1","O","34,138","7,766"
"01/13/2016","1","I","29,363","6,696"
"01/13/2016","1","O","32,833","7,305"
"01/12/2016","1","I","29,431","6,562"
"01/12/2016","1","O","32,258","6,915"
"01/11/2016","1","I","29,970","7,093"
"01/11/2016","1","O","32,282","7,276"
"01/10/2016","1","I","21,592","8,091"
"01/10/2016","1","O","23,244","7,908"
"01/09/2016","1","I","24,914","8,708"
"01/09/2016","1","O","27,634","9,625"
"01/08/2016","1","I","31,340","7,932"
"01/08/2016","1","O","32,869","8,287"
"01/07/2016","1","I","30,094","7,179"
"01/07/2016","1","O","33,092","7,659"
"01/06/2016","1","I","30,195","6,973"
"01/06/2016","1","O","32,521","7,271"
"01/05/2016","1","I","28,679","6,939"
"01/05/2016","1","O","31,678","7,296"
"01/04/2016","1","I","28,679","7,120"
"01/04/2016","1","O","30,729","7,469"
"01/03/2016","1","I","22,207","9,029"
"01/03/2016","1","O","25,923","9,119"
"01/02/2016","1","I","23,295","8,863"
"01/02/2016","1","O","25,624","9,164"
"01/01/2016","1","I","21,989","9,184"
"01/01/2016","1","O","20,607","8,534"
"12/31/2015","1","I","30,044","9,766"
"12/31/2015","1","O","30,241","10,361"
"12/30/2015","1","I","32,174","8,670"
"12/30/2015","1","O","32,970","8,997"
"12/29/2015","1","I","26,937","7,398"
"12/29/2015","1","O","29,688","7,830"
"12/28/2015","1","I","28,241","8,164"
"12/28/2015","1","O","31,320","8,610"
"12/27/2015","1","I","23,870","9,430"
"12/27/2015","1","O","27,469","9,763"
"12/26/2015","1","I","23,222","9,223"
"12/26/2015","1","O","25,327","9,623"
"12/25/2015","1","I","23,861","9,493"
"12/25/2015","1","O","24,140","9,692"
"12/24/2015","1","I","32,062","10,323"
"12/24/2015","1","O","30,082","9,655"
"12/23/2015","1","I","31,759","8,245"
"12/23/2015","1","O","31,862","8,373"
"12/22/2015","1","I","29,573","7,610"
"12/22/2015","1","O","32,999","7,954"
"12/21/2015","1","I","30,376","8,126"
"12/21/2015","1","O","33,722","8,576"
"12/20/2015","1","I","24,621","9,736"
"12/20/2015","1","O","27,494","10,110"
"12/19/2015","1","I","28,437","10,235"
"12/19/2015","1","O","30,910","10,972"
"12/18/2015","1","I","33,259","8,614"
"12/18/2015","1","O","37,760","9,882"
"12/17/2015","1","I","31,021","7,409"
"12/17/2015","1","O","35,791","8,151"
"12/16/2015","1","I","32,941","7,633"
"12/16/2015","1","O","36,638","8,237"
"12/15/2015","1","I","32,280","7,587"
"12/15/2015","1","O","34,842","7,902"
"12/14/2015","1","I","30,388","7,464"
"12/14/2015","1","O","32,881","7,628"
"12/13/2015","1","I","26,109","9,716"
"12/13/2015","1","O","29,680","10,032"
"12/12/2015","1","I","30,722","10,259"
"12/12/2015","1","O","31,477","10,899"
"12/11/2015","1","I","35,356","9,051"
"12/11/2015","1","O","37,003","9,419"
"12/10/2015","1","I","34,120","7,930"
"12/10/2015","1","O","35,979","8,144"
"12/09/2015","1","I","33,344","7,443"
"12/09/2015","1","O","34,402","7,667"
"12/08/2015","1","I","33,801","7,600"
"12/08/2015","1","O","32,934","7,252"
"12/07/2015","1","I","29,304","7,044"
"12/07/2015","1","O","33,444","7,779"
"12/06/2015","1","I","24,506","9,251"
"12/06/2015","1","O","27,895","9,453"
"12/05/2015","1","I","27,117","9,515"
"12/05/2015","1","O","29,469","10,447"
"12/04/2015","1","I","33,297","8,459"
"12/04/2015","1","O","35,250","9,171"
"12/03/2015","1","I","33,397","7,637"
"12/03/2015","1","O","35,190","7,924"
"12/02/2015","1","I","30,566","7,046"
"12/02/2015","1","O","34,179","7,611"
"12/01/2015","1","I","32,682","7,356"
"12/01/2015","1","O","33,591","7,607"
"11/30/2015","1","I","31,579","7,659"
"11/30/2015","1","O","34,160","8,082"
"11/29/2015","1","I","25,226","9,576"
"11/29/2015","1","O","29,505","9,713"
"11/28/2015","1","I","25,215","9,321"
"11/28/2015","1","O","27,298","9,732"
"11/27/2015","1","I","24,817","8,562"
"11/27/2015","1","O","25,543","9,023"
"11/26/2015","1","I","30,059","10,719"
"11/26/2015","1","O","28,232","10,047"
"11/25/2015","1","I","34,102","8,996"
"11/25/2015","1","O","33,609","9,054"
"11/24/2015","1","I","34,967","8,091"
"11/24/2015","1","O","35,672","8,088"
"11/23/2015","1","I","32,378","7,962"
"11/23/2015","1","O","34,140","8,157"
"11/22/2015","1","I","24,373","9,527"
"11/22/2015","1","O","28,295","9,850"
"11/21/2015","1","I","26,447","9,359"
"11/21/2015","1","O","29,524","10,472"
"11/20/2015","1","I","37,125","9,137"
"11/20/2015","1","O","36,370","9,331"
"11/19/2015","1","I","32,884","7,700"
"11/19/2015","1","O","34,629","7,701"
"11/18/2015","1","I","33,342","7,467"
"11/18/2015","1","O","34,784","7,785"
"11/17/2015","1","I","32,536","7,231"
"11/17/2015","1","O","34,466","7,408"
"11/16/2015","1","I","31,091","7,372"
"11/16/2015","1","O","32,922","7,527"
"11/15/2015","1","I","25,931","9,940"
"11/15/2015","1","O","29,107","10,006"
"11/14/2015","1","I","28,857","10,326"
"11/14/2015","1","O","30,272","10,704"
"11/13/2015","1","I","33,921","8,623"
"11/13/2015","1","O","35,723","8,973"
"11/12/2015","1","I","32,970","7,529"
"11/12/2015","1","O","34,841","7,851"
"11/11/2015","1","I","29,244","7,193"
"11/11/2015","1","O","31,962","7,467"
"11/10/2015","1","I","31,993","7,299"
"11/10/2015","1","O","34,111","7,483"
"11/09/2015","1","I","30,691","7,391"
"11/09/2015","1","O","32,734","7,674"
"11/08/2015","1","I","27,006","9,997"
"11/08/2015","1","O","30,768","10,348"
"11/07/2015","1","I","29,970","10,325"
"11/07/2015","1","O","32,201","11,298"
"11/06/2015","1","I","34,610","8,696"
"11/06/2015","1","O","37,458","9,405"
"11/05/2015","1","I","32,847","7,618"
"11/05/2015","1","O","36,689","8,068"
"11/04/2015","1","I","33,051","7,715"
"11/04/2015","1","O","36,158","7,770"
"11/03/2015","1","I","31,147","7,666"
"11/03/2015","1","O","34,331","7,710"
